단원,대주제,프로젝트명,프로젝트ID,URL,썸네일URL,주석
STEP 4,연산 및 수학적 알고리즘을 활용한 게임만들기,기억력게임(지층쌓기),289133417,https://scratch.mit.edu/projects/289133417/,https://uploads.scratch.mit.edu/get_image/project/289133417_480x360.png,"[문제지층1]
- 깃발 클릭했을 때
   - x: -150, y:-105로 이동하기
   - 숨기기


""게임시작"" 신호를 받았을 때
   - 숨기기
   - (""문제모양""을 랜덤한 값으로 정하기)
   - 모양을 ""문제모양""로 바꾸기
   - ""문제모양""을 ""정답지층"" 리스트에 추가하기
   - 보이기
[문제지층2]
- 깃발 클릭했을 때
   - x: -150, y:-65로 이동하기
   - 숨기기


""게임시작"" 신호를 받았을 때
  - 숨기기 
   - (0.5초 기다리고 문제지층1과 똑같이 구현)
[문제지층3]
- 깃발 클릭했을 때
   - x: -150, y:-25로 이동하기
   - 숨기기


""게임시작"" 신호를 받았을 때
  - 숨기기 
   - (1초 기다리고 문제지층1과 똑같이 구현)
[문제지층4]
- 깃발 클릭했을 때
   - x: -150, y:15로 이동하기
   - 숨기기


""게임시작"" 신호를 받았을 때
  - 숨기기 
   - (1.5초 기다리고 문제지층1과 똑같이 구현)
[문제지층5]
- 깃발 클릭했을 때
   - x: -150, y:55로 이동하기
   - 숨기기


""게임시작"" 신호를 받았을 때
  - 숨기기 
   - (2초 기다리고 문제지층1과 똑같이 구현)

   - 1초 기다리기
   - ""가림막"" 신호 보내기
[지층1]
- 깃발 클릭했을 때
   - x: 10, y:-105로 이동하기
   - 숨기기

""게임시작"" 신호를 받았을 때
   - 숨기기


""지층클릭"" 신호를 받았을 때
   - ""현재층"" = 1 이라면
        - (""클릭모양"" 변수를 사용해서 보이기)
        - 0.1초 기다리기
        - ""현재층""을 1만큼 바꾸기
[지층2]
- 깃발 클릭했을 때
   - x: 10, y:-65로 이동하기
   - 숨기기

""게임시작"" 신호를 받았을 때
   - 숨기기


""지층클릭"" 신호를 받았을 때
    - (지층1과 같이 ""현재층""변수를 고려해서 동일하게 구현하기)
[지층3]
- 깃발 클릭했을 때
   - x: 10, y:-25로 이동하기
   - 숨기기

""게임시작"" 신호를 받았을 때
   - 숨기기



""지층클릭"" 신호를 받았을 때
    - (지층1과 같이 ""현재층""변수를 고려해서 동일하게 구현하기)
[지층4]
- 깃발 클릭했을 때
   - x: 10, y:15로 이동하기
   - 숨기기

""게임시작"" 신호를 받았을 때
   - 숨기기


""지층클릭"" 신호를 받았을 때
    - (지층1과 같이 ""현재층""변수를 고려해서 동일하게 구현하기)
[지층5]
- 깃발 클릭했을 때
   - x: 10, y:55로 이동하기
   - 숨기기

""게임시작"" 신호를 받았을 때
   - 숨기기


""지층클릭"" 신호를 받았을 때
   - (""현재층"", ""클릭모양"" 변수를 사용해서 보이기)

   - 0.1초 기다리기
   - ""현재층""을 1만큼 바꾸기
[상태]
- [개요]
1초동안 쌓여지는 지층을 기억하고 똑같이 쌓는 게임을 구현해봅시다.


[변수]
문제모양: 맞춰야 하는 지층의 모양 (1 ~ 5)
클릭모양: 클릭한 지층의 모양 (1 ~ 5)
현재층: 현재까지 입력한 지층의 순서
정답여부: 정답지층과 입력지층이 동일하면 O, 아니면 X
n: 최종적으로 정답지층과 비교할 때 1씩 증가하는 변수


[리스트]
정답지층: 처음에 출제되는 지층이 순서대로 담기는 리스트
입력지층: 클릭한 지층이 순서대로 담기는 리스트
 

[스프라이트 구현순서]
상태 -> 문제지층 -> 가림막 -> 지층모양 -> 지층
- [과정]
깃발 클릭했을 때
   - ""현재층""변수 1로 정하기
   - x:0, y:0로 이동하기
   - 모양을 start로 바꾸기
   - 맨 앞쪽 순서 바꾸기
   - 보이기


이 스프라이트를 클릭했을 때
   - 숨기기
   - ""정답지층""의 항목을 모두 삭제하기
   - ""입력지층""의 항목을 모두 삭제하기
   - ""현재층"" 변수를 1로 정하기
   - ""게임시작"" 신호 보내기


""정답확인"" 신호를 받았을 때
   - 만약 ""정답여부"" = 'O'라면
       - 모양을 Success로 바꾸기
   - 아니면
       - 모양을 Fail로 바꾸기

   - 보이기
[가림막]
- ""가림막"" 신호 받았을때
   - 맨 앞쪽으로 순서 바꾸기
   - 보이기



""정답비교"" 신호를 받았을 때
   - 숨기기
   - ""정답여부""를 O로 정하기
   - n을 1로 정하기
   - (정답지층과 입력지층의 값을 순서대로 비교하여 정답여부 정하기)

   - 2초 기다리기
   - ""정답확인"" 신호 보내기
[지층모양1]
- 깃발 클릭했을 때
   - x: 175, y: 25로 이동하기
   - 보이기



이 스프라이트를 클릭했을 때
   - (""클릭모양"" 변수를 정하고 ""입력지층"" 리스트에 추가)
   - ""지층클릭"" 신호 보내기
[지층모양2]
- 깃발 클릭했을 때
   - x: 175, y: -5로 이동하기
   - 보이기



이 스프라이트를 클릭했을 때
   - (""클릭모양"" 변수를 정하고 ""입력지층"" 리스트에 추가)
   - ""지층클릭"" 신호 보내기
[지층모양3]
- 깃발 클릭했을 때
   - x: 175, y: -40로 이동하기
   - 보이기



이 스프라이트를 클릭했을 때
   - (""클릭모양"" 변수를 정하고 ""입력지층"" 리스트에 추가)
   - ""지층클릭"" 신호 보내기
[지층모양4]
- 깃발 클릭했을 때
   - x: 175, y: -75로 이동하기
   - 보이기



이 스프라이트를 클릭했을 때
   - (""클릭모양"" 변수를 정하고 ""입력지층"" 리스트에 추가)
   - ""지층클릭"" 신호 보내기
[지층모양5]
- 깃발 클릭했을 때
   - x: 175, y: -110로 이동하기
   - 보이기



이 스프라이트를 클릭했을 때
   - (""클릭모양"" 변수를 정하고 ""입력지층"" 리스트에 추가)
   - ""지층클릭"" 신호 보내기"
STEP 4,연산 및 수학적 알고리즘을 활용한 게임만들기,타워점프,407547898,https://scratch.mit.edu/projects/407547898/,https://uploads.scratch.mit.edu/get_image/project/407547898_480x360.png,"[감점블럭]
- bomb 으로 대체하기"
STEP 4,연산 및 수학적 알고리즘을 활용한 게임만들기,달걀을지켜라,211431423,https://scratch.mit.edu/projects/211431423/,https://uploads.scratch.mit.edu/get_image/project/211431423_480x360.png,"[Stage]
- - 랜덤하게 기다리기- 알낳기1-5 랜덤하게 방송하기( 임시 변수 이용)
[프라이팬]
- - 주인공의 방향과 위치 따라가게 하기
[닭1]
- - 닭이 알낳는 모습으로... - 현재 스프라이트 모양 저장하기- 알낳기(복제)
[닭2]
- - 닭이 알낳는 모습으로... - 현재 스프라이트 모양 저장하기- 알낳기(복제)
[닭3]
- - 닭이 알낳는 모습으로... - 현재 스프라이트 모양 저장하기- 알낳기(복제)
[닭4]
- - 닭이 알낳는 모습으로... - 현재 스프라이트 모양 저장하기- 알낳기(복제)
[닭5]
- - 닭이 알낳는 모습으로... - 현재 스프라이트 모양 저장하기- 알낳기(복제)"
STEP 5,연산 및 수학적 알고리즘을 활용한 게임만들기,분자나라를 구해라,281290815,https://scratch.mit.edu/projects/281290815/,https://uploads.scratch.mit.edu/get_image/project/281290815_480x360.png,"[나트륨]
- 시험관대포 위치에서 시작
- 1. 시험관대포 방향으로
2. '힘' 변수 만큼 거리 이동!
3. 장애물이나 염소에 닿으면 사라지기, 점수 변수값 증가하기
4. 사라지고 나면 남은 나트륨 다음 모양 방송하고 기다리기
[파워]
- 힘 변수가 10보다 크지않게

힘 변수가 1보다 작지 않게"
STEP 5,연산 및 수학적 알고리즘을 활용한 게임만들기,산성비를 없애라,207956403,https://scratch.mit.edu/projects/207956403/,https://uploads.scratch.mit.edu/get_image/project/207956403_480x360.png,(등록된 주석 없음)
STEP 5,연산 및 수학적 알고리즘을 활용한 게임만들기,평균 구하기,695563342,https://scratch.mit.edu/projects/695563342/,https://uploads.scratch.mit.edu/get_image/project/695563342_480x360.png,(등록된 주석 없음)
STEP 5,연산 및 수학적 알고리즘을 활용한 게임만들기,최소공배수,635385866,https://scratch.mit.edu/projects/635385866/,https://uploads.scratch.mit.edu/get_image/project/635385866_480x360.png,"[스프라이트 1]
- [개요]
최대 공약수에 이어서 이번엔 최소 공배수를 구하는 프로그램을 만들어봅시다!



[과정]

- 깃발 클릭했을 때
   - ""첫 번째 숫자 입력하기"" 묻고 기다리기
   - 'A'변수를 대답으로 정하기
   - ""두 번째 숫자 입력하기"" 묻고 기다리기
   - 'B'변수를 대답으로 정하기
  
   - (n은 최소 공배수가 될 때 까지 1씩 증가합니다. 최대 몇번 반복해야 할까요?)
        - (A,B와 n을 사용한 최소 공배수가 되는 조건은 무엇일까요?) 
  


[생각해보기]
최대 공약수를 이용하여 최소공배수를 어떻게 구할 수 있을까요?"
STEP 5,연산 및 수학적 알고리즘을 활용한 게임만들기,로또번호 추출기,717908813,https://scratch.mit.edu/projects/717908813/,https://uploads.scratch.mit.edu/get_image/project/717908813_480x360.png,(등록된 주석 없음)
STEP 5,연산 및 수학적 알고리즘을 활용한 게임만들기,화살표 피하기 게임,717107527,https://scratch.mit.edu/projects/717107527/,https://uploads.scratch.mit.edu/get_image/project/717107527_480x360.png,(등록된 주석 없음)
STEP 5,연산 및 수학적 알고리즘을 활용한 게임만들기,무한의 계단,563094812,https://scratch.mit.edu/projects/563094812/,https://uploads.scratch.mit.edu/get_image/project/563094812_480x360.png,(등록된 주석 없음)
STEP 5,연산 및 수학적 알고리즘을 활용한 게임만들기,랜덤길 만들기,551314055,https://scratch.mit.edu/projects/551314055/,https://uploads.scratch.mit.edu/get_image/project/551314055_480x360.png,(등록된 주석 없음)
STEP 5,연산 및 수학적 알고리즘을 활용한 게임만들기,T-Rex Runner,437482596,https://scratch.mit.edu/projects/437482596/,https://uploads.scratch.mit.edu/get_image/project/437482596_480x360.png,(등록된 주석 없음)
STEP 5,연산 및 수학적 알고리즘을 활용한 게임만들기,펜아트,550690184,https://scratch.mit.edu/projects/550690184/,https://uploads.scratch.mit.edu/get_image/project/550690184_480x360.png,"[스프라이트 1]
- [개요]
펜 기능을 사용하여 선이 끊기지 않고 점점 도형이 커지는 펜아트를 만들어 봅시다.
예를 들어 그리는 도형이 사각형이라면, 모서리 2개를 그린 후 선의 길이를 늘리고 다음 모서리 2개를 그려야 합니다.
최소 삼각형부터 그릴 수 있어야 합니다.


[과정]
◎ 🏴클릭했을 때
1. 스프라이트를 숨기고, 그리고 싶은 도형의 모서리 개수와 선의 길이를 묻고 대답을 각 변수에 저장하기
(단, 모서리 개수는 2보다 커야 함)
2. 시작 위치와 방향, 펜 색깔과 굵기 정하기
3. 선의 길이만큼 움직이고 도형의 외각만큼 회전한 후 펜 색깔을 1만큼 바꾸기
4. 3번 과정을 도형의 종류에 따라 다른 횟수만큼 반복한 다음 선의 길이를 5만큼 바꾸기  ==> 조건문 활용하기
5. 4번 과정을 무한 반복하기



Q1. 선의 길이가 길어지다가 300을 넘으면 반복을 멈추는 코드로 수정해 봅시다.
Q2. 4번 과정을 조건문이 아니라 연산을 사용해서 간단하게 바꾸어 봅시다. 
(힌트: 도형의 모서리 개수 변수와 연산 블록을 활용합니다. 각 도형마다 몇 번 반복하게 되나요? 
모서리 개수 나누기 2를 계산해보면 어떤 수가 나오나요?)"
STEP 6,난이도 높은 수학 알고리즘을 응용한 게임만들기,정렬,677967178,https://scratch.mit.edu/projects/677967178/,https://uploads.scratch.mit.edu/get_image/project/677967178_480x360.png,(등록된 주석 없음)
STEP 6,난이도 높은 수학 알고리즘을 응용한 게임만들기,정렬,470015070,https://scratch.mit.edu/projects/470015070/,https://uploads.scratch.mit.edu/get_image/project/470015070_480x360.png,"[오름차순]
- 오름차순
[내림차순]
- 내림차순"
STEP 6,난이도 높은 수학 알고리즘을 응용한 게임만들기,유클리드호제법(최대공약수구하기),539349813,https://scratch.mit.edu/projects/539349813/,https://uploads.scratch.mit.edu/get_image/project/539349813_480x360.png,(등록된 주석 없음)
STEP 6,난이도 높은 수학 알고리즘을 응용한 게임만들기,카프리카(6174)상수,322893046,https://scratch.mit.edu/projects/322893046/,https://uploads.scratch.mit.edu/get_image/project/322893046_480x360.png,"[스프라이트 1]
- 작은수부터
- 큰수부터"
STEP 6,난이도 높은 수학 알고리즘을 응용한 게임만들기,사다리게임,550688320,https://scratch.mit.edu/projects/550688320/,https://uploads.scratch.mit.edu/get_image/project/550688320_480x360.png,"[스프라이트 2]
- 닿았다면
검정색에 닿을때까지 반복하기"
STEP 6,난이도 높은 수학 알고리즘을 응용한 게임만들기,기억력게임(카드맞추기1),464620814,https://scratch.mit.edu/projects/464620814/,https://uploads.scratch.mit.edu/get_image/project/464620814_480x360.png,(등록된 주석 없음)
STEP 6,난이도 높은 수학 알고리즘을 응용한 게임만들기,기억력게임(카드맞추기2),460399081,https://scratch.mit.edu/projects/460399081/,https://uploads.scratch.mit.edu/get_image/project/460399081_480x360.png,(등록된 주석 없음)
STEP 6,난이도 높은 수학 알고리즘을 응용한 게임만들기,랜덤길 만들기,475595515,https://scratch.mit.edu/projects/475595515/,https://uploads.scratch.mit.edu/get_image/project/475595515_480x360.png,"[스프라이트 2]
- x : 24

y : 18"
